Código IBGE;Município;UF;Operadora;Tecnologia;% área coberta;% moradores cobertos;% domicílios cobertos;Área km2;Moradores;Domicílios
5106182;Nova Lacerda;MT;Todas;2G;2,21;55,88;56,18;4735,085014;5390;1630
2104800;Grajaú;MA;Todas;2G;2,21;60,25;61,63;8830,947171;61963;14912
1715101;Novo Acordo;TO;Todas;2G;2,21;82,29;82,06;2674,681323;3753;1060
3139201;Malacacheta;MG;Todas;2G;2,23;55,16;57,62;727,885772;18659;5409
2202026;Buriti dos Montes;PI;Todas;2G;2,24;31,80;32,59;2652,095913;7969;2056
2209203;Santa Filomena;PI;Todas;2G;2,25;59,40;60,89;5285,490985;6089;1529
1504505;Melgaço;PA;Todas;2G;2,25;8,08;9,01;6774,115039;24745;4049
2311264;Quiterianópolis;CE;Todas;2G;2,26;30,19;32,53;1040,991829;19915;5722
5102637;Campo Novo do Parecis;MT;Todas;2G;2,27;84,61;84,77;9434,427119;27214;8397
5100201;Água Boa;MT;Todas;2G;2,29;81,39;80,79;7481,160097;20355;6422
3119302;Coromandel;MG;Todas;2G;2,29;71,94;71,97;3313,116239;27324;9570
1100502;Novo Horizonte do Oeste;RO;Todas;2G;2,32;18,66;19,30;843,446826;10203;2983
3117405;Conceição de Ipanema;MG;Todas;2G;2,32;27,66;29,32;253,93509;4449;1456
3102852;Angelândia;MG;Todas;2G;2,32;3,61;3,59;185,210813;8002;2113
3170909;Varzelândia;MG;Todas;2G;2,32;37,69;41,78;814,994154;19085;4842
1600402;Mazagão;AP;Todas;2G;2,32;48,43;49,53;13130,982335;16963;3539
2928406;Santa Rita de Cássia;BA;Todas;2G;2,33;55,98;56,57;5977,771225;26134;7193
2203230;Currais;PI;Todas;2G;2,34;25,09;26,18;3156,692364;4695;1131
1301506;Envira;AM;Todas;2G;2,34;67,56;71,49;7499,109576;16320;3204
2201176;Barra D'Alcântara;PI;Todas;2G;2,35;53,65;56,00;263,382075;3844;1177
1100320;São Miguel do Guaporé;RO;Todas;2G;2,35;49,30;50,66;7460,21848;21719;6391
5108600;Vila Rica;MT;Todas;2G;2,36;68,04;69,04;7431,731245;21205;6076
2601805;Betânia;PE;Todas;2G;2,38;17,96;18,88;1244,074685;11972;3310
5101803;Barra do Garças;MT;Todas;2G;2,39;85,92;88,93;9078,982217;56457;17780
3120151;Crisólita;MG;Todas;2G;2,39;34,57;34,87;966,202255;6043;1756
2101905;Bequimão;MA;Todas;2G;2,41;31,78;31,37;768,954285;20329;5637
5102686;Campos de Júlio;MT;Todas;2G;2,41;78,78;77,29;6801,85735;5125;1504
1501725;Brasil Novo;PA;Todas;2G;2,43;48,11;49,60;6362,575314;15652;4362
1720853;Sucupira;TO;Todas;2G;2,44;64,11;62,54;1025,518766;1742;551
1703842;Campos Lindos;TO;Todas;2G;2,45;60,78;61,34;3240,176904;8102;1882
2107803;Parnarama;MA;Todas;2G;2,46;38,07;38,77;3439,228903;34552;8647
1500347;Água Azul do Norte;PA;Todas;2G;2,46;31,34;30,58;7113,899157;24797;5812
5209291;Guaraíta;GO;Todas;2G;2,47;50,20;50,31;205,306774;2376;852
2208601;Prata do Piauí;PI;Todas;2G;2,47;79,32;79,48;196,324726;3069;887
3108800;Braúnas;MG;Todas;2G;2,47;9,37;9,42;378,318286;5027;1427
5106281;Novo São Joaquim;MT;Todas;2G;2,48;56,08;58,23;5035,154105;6009;2063
1200427;Rodrigues Alves;AC;Todas;2G;2,48;37,28;39,58;3076,950871;14348;3131
2920403;Manoel Vitorino;BA;Todas;2G;2,49;42,93;43,62;2231,612754;14380;3953
3130655;Indaiabira;MG;Todas;2G;2,50;20,19;21,10;1004,148504;7330;1944
5214838;Nova Crixás;GO;Todas;2G;2,50;57,26;57,02;7298,772334;11843;3934
3127354;Glaucilândia;MG;Todas;2G;2,52;23,54;24,39;145,860956;2959;853
2209104;Santa Cruz do Piauí;PI;Todas;2G;2,52;60,43;60,81;611,607651;6019;1680
1712405;Lizarda;TO;Todas;2G;2,53;62,75;60,40;5723,233868;3718;1014
2206605;Monte Alegre do Piauí;PI;Todas;2G;2,53;32,64;35,24;2418,024417;10320;2429
2930204;Sento Sé;BA;Todas;2G;2,55;48,75;48,73;12698,686521;37336;9171
3120300;Cristália;MG;Todas;2G;2,58;53,85;58,12;840,702268;5740;1480
2514107;São João do Tigre;PB;Todas;2G;2,58;30,15;32,06;816,119281;4388;1445
2208106;Pimenteiras;PI;Todas;2G;2,59;41,53;42,88;4563,057524;11704;3184
3154507;Riacho dos Machados;MG;Todas;2G;2,59;26,87;28,01;1315,539707;9353;2309
3127057;Fronteira dos Vales;MG;Todas;2G;2,59;65,25;65,30;320,757375;4670;1401
2205532;Jurema;PI;Todas;2G;2,61;34,79;36,31;1271,879895;4506;1260
2209906;São João da Serra;PI;Todas;2G;2,61;57,12;59,73;1006,484893;6146;1785
2504207;Catingueira;PB;Todas;2G;2,61;30,50;30,57;529,461707;4812;1307
2104081;Fernando Falcão;MA;Todas;2G;2,63;20,55;24,59;5086,62576;9233;1881
2918456;Jucuruçu;BA;Todas;2G;2,64;23,68;25,02;1457,856285;10245;3004
1300086;Anamã;AM;Todas;2G;2,65;27,47;28,46;2453,941917;10186;1883
2924306;Piatã;BA;Todas;2G;2,65;26,16;27,73;1713,761234;17973;4858
5202353;Arenópolis;GO;Todas;2G;2,66;59,58;61,50;1074,595006;3270;1200
1701903;Araguacema;TO;Todas;2G;2,67;46,73;48,51;2778,44958;6232;1828
2202059;Cabeceiras do Piauí;PI;Todas;2G;2,69;18,14;18,63;608,518003;9918;2581
1600550;Pracuúba;AP;Todas;2G;2,69;50,91;50,88;4955,886839;3771;801
3126604;Francisco Dumont;MG;Todas;2G;2,70;60,51;57,46;1576,128396;4840;1496
1705607;Conceição do Tocantins;TO;Todas;2G;2,70;70,54;70,96;2500,759841;4180;1158
1101005;Governador Jorge Teixeira;RO;Todas;2G;2,70;23,46;25,23;5067,400138;10485;3007
2113009;Vitorino Freire;MA;Todas;2G;2,70;50,46;51,92;1305,316729;31618;8232
1505502;Paragominas;PA;Todas;2G;2,70;87,63;88,19;19342,320365;97412;24967
2208700;Redenção do Gurguéia;PI;Todas;2G;2,71;64,76;66,23;2468,15236;8379;2048
5106752;Pontes e Lacerda;MT;Todas;2G;2,72;84,73;84,70;8559,038647;41225;12776
5204409;Caiapônia;GO;Todas;2G;2,72;75,89;75,61;8637,870752;16438;5676
1503093;Goianésia do Pará;PA;Todas;2G;2,72;70,34;69,88;7023,934565;30350;7840
1100379;Alto Alegre dos Parecis;RO;Todas;2G;2,72;43,32;44,64;3958,273249;12767;3696
1711506;Jaú do Tocantins;TO;Todas;2G;2,74;38,58;38,01;2173,047387;3499;1141
1400506;São João da Baliza;RR;Todas;2G;2,74;71,95;74,74;4284,212582;6714;1734
3145455;Olhos-d'Água;MG;Todas;2G;2,74;56,39;56,34;2092,077841;5261;1479
5204656;Campinaçu;GO;Todas;2G;2,75;60,20;59,90;1974,374536;3656;1208
3104502;Arinos;MG;Todas;2G;2,75;59,08;60,26;5279,419035;17623;5221
3146552;Pai Pedro;MG;Todas;2G;2,75;31,85;35,60;839,804984;5917;1635
2209609;São Félix do Piauí;PI;Todas;2G;2,75;54,21;56,58;657,235469;3064;955
3164506;São Sebastião do Maranhão;MG;Todas;2G;2,76;25,45;27,60;517,829724;10612;2920
1300029;Alvarães;AM;Todas;2G;2,76;63,09;62,12;5911,768112;14049;2481
2203453;Dom Inocêncio;PI;Todas;2G;2,76;23,00;24,73;3870,169015;9237;2557
4108320;Francisco Alves;PR;Todas;2G;2,77;60,52;60,99;321,89855;6360;2087
1304237;Tonantins;AM;Todas;2G;2,78;52,66;52,09;6432,670375;17073;2795
1600709;Tartarugalzinho;AP;Todas;2G;2,78;53,12;50,62;6709,831643;12525;2816
1504950;Nova Esperança do Piriá;PA;Todas;2G;2,78;44,91;47,54;2809,334927;20099;4674
1301100;Careiro;AM;Todas;2G;2,79;32,12;34,31;6091,58374;32681;7381
2211209;Uruçuí;PI;Todas;2G;2,79;77,60;77,53;8411,577621;20130;5249
5106224;Nova Mutum;MT;Todas;2G;2,79;82,88;82,45;9562,653762;31129;9429
5203575;Bonópolis;GO;Todas;2G;2,80;43,53;44,93;1628,485715;3111;1022
2103901;Duque Bacelar;MA;Todas;2G;2,81;37,06;39,62;317,925455;10645;2386
2305654;Ipaporanga;CE;Todas;2G;2,81;34,38;35,97;702,11928;11337;3489
5000203;Água Clara;MS;Todas;2G;2,82;75,09;73,19;11031,121422;14290;4452
2614006;Serrita;PE;Todas;2G;2,82;34,96;35,49;1537,246273;18323;4415
1304062;Tabatinga;AM;Todas;2G;2,82;79,98;84,45;3224,885026;51913;10014
4120150;Porto Barreiro;PR;Todas;2G;2,83;16,26;17,22;361,020419;3589;1094
3155108;Rio do Prado;MG;Todas;2G;2,83;52,89;54,78;479,815013;5197;1545
2204402;Gilbués;PI;Todas;2G;2,83;60,40;63,76;3494,866287;10392;2551
2904753;Buritirama;BA;Todas;2G;2,83;42,21;45,35;3942,07931;19569;4588
3148608;Peçanha;MG;Todas;2G;2,84;50,00;53,32;996,645972;17181;4886
4215901;São Bonifácio;SC;Todas;2G;2,84;17,72;17,96;460,363523;3001;974
3156601;Rubim;MG;Todas;2G;2,86;71,02;70,36;965,173952;9889;3062
5105606;Matupá;MT;Todas;2G;2,86;77,30;78,23;5239,710857;14127;4262
2109502;Riachão;MA;Todas;2G;2,89;51,90;54,37;6373,017247;20200;5277
2106201;Luís Domingues;MA;Todas;2G;2,89;77,55;78,27;464,066863;6474;1587
2210359;São Lourenço do Piauí;PI;Todas;2G;2,89;27,21;27,36;672,706477;4423;1297
5108303;União do Sul;MT;Todas;2G;2,89;64,73;64,78;4581,910208;3713;1141
3108206;Bonfinópolis de Minas;MG;Todas;2G;2,90;42,29;41,45;1850,48737;5784;1854
5000252;Alcinópolis;MS;Todas;2G;2,90;69,64;68,41;4399,680539;4560;1587
3147956;Patis;MG;Todas;2G;2,90;42,72;43,62;444,19546;5565;1521
5001102;Aquidauana;MS;Todas;2G;2,91;77,97;80,01;16958,189023;45245;13686
2921906;Mucugê;BA;Todas;2G;2,92;23,38;25,09;2455,037201;10508;3056
3127339;Gameleiras;MG;Todas;2G;2,92;28,59;28,05;1733,202625;5114;1475
2502607;Igaracy;PB;Todas;2G;2,92;61,81;63,86;192,259627;6137;1730
1504901;Muaná;PA;Todas;2G;2,93;41,54;43,85;3765,574046;34167;7028
1703073;Barra do Ouro;TO;Todas;2G;2,94;41,89;42,03;1106,345048;4108;1014
2104099;Formosa da Serra Negra;MA;Todas;2G;2,94;36,08;37,90;3950,565869;17740;3880
2203107;Cristino Castro;PI;Todas;2G;2,95;73,29;73,87;1846,185158;9936;2625
1708304;Goianorte;TO;Todas;2G;2,96;56,95;58,46;1800,983418;4954;1526
1716604;Peixe;TO;Todas;2G;2,97;50,21;50,47;5291,202359;10346;3289
3171808;Virginópolis;MG;Todas;2G;2,97;41,91;42,17;439,878058;10508;2988
1300060;Amaturá;AM;Todas;2G;2,99;71,35;73,11;4758,743308;9368;1652
5107792;Santo Antônio do Leste;MT;Todas;2G;2,99;57,88;63,59;3600,707885;3667;1022
3164100;São Pedro do Suaçuí;MG;Todas;2G;2,99;42,48;43,69;308,105854;5565;1653
2923209;Oliveira dos Brejinhos;BA;Todas;2G;3,00;26,02;26,52;3512,688596;21792;6120
1507458;São Geraldo do Araguaia;PA;Todas;2G;3,00;54,49;56,06;3168,389209;25462;6827
5100250;Alta Floresta;MT;Todas;2G;3,01;87,48;87,43;8976,419205;48896;15142
2101509;Barão de Grajaú;MA;Todas;2G;3,02;58,60;60,55;2247,265149;17830;4726
5106505;Poconé;MT;Todas;2G;3,03;73,93;72,35;17270,994032;31599;8885
1700400;Almas;TO;Todas;2G;3,03;80,26;78,15;4013,238168;7497;2079
2210409;São Miguel do Tapuio;PI;Todas;2G;3,03;40,13;42,43;5207,10309;18126;4979
3116803;Coluna;MG;Todas;2G;3,04;41,15;45,57;348,491778;8977;2490
2921609;Morpará;BA;Todas;2G;3,05;63,48;62,29;1696,986479;8267;2393
1718840;Sandolândia;TO;Todas;2G;3,05;53,65;54,13;3528,646291;3322;1123
3132503;Itamarandiba;MG;Todas;2G;3,06;62,21;63,61;2735,572906;31975;8971
1200336;Mâncio Lima;AC;Todas;2G;3,06;63,34;66,51;5453,184404;15134;3586
5107701;Rosário Oeste;MT;Todas;2G;3,06;58,46;56,31;7475,516106;17526;5172
2201903;Bom Jesus;PI;Todas;2G;3,07;78,34;79,39;5469,365762;22500;5732
3138906;Machacalis;MG;Todas;2G;3,07;70,20;71,06;332,37788;6960;2177
3100609;Água Boa;MG;Todas;2G;3,08;35,09;38,19;1320,267529;15139;4164
3113701;Carlos Chagas;MG;Todas;2G;3,09;57,51;57,99;3202,98362;20002;6245
3120870;Curral de Dentro;MG;Todas;2G;3,09;65,19;65,25;568,262936;6896;1953
1709005;Goiatins;TO;Todas;2G;3,11;47,73;50,60;6408,601819;12043;2990
2902500;Baianópolis;BA;Todas;2G;3,11;23,22;24,45;3342,543635;13806;3822
2906006;Campo Formoso;BA;Todas;2G;3,13;40,09;41,63;7258,718981;66441;17999
3153202;Presidente Juscelino;MG;Todas;2G;3,13;48,20;45,79;695,882239;3908;1177
1715754;Palmeirópolis;TO;Todas;2G;3,13;81,96;81,56;1703,944359;7307;2362
1502806;Curralinho;PA;Todas;2G;3,14;38,84;41,00;3617,270401;27791;5245
3109303;Buritis;MG;Todas;2G;3,14;63,96;64,18;5225,186194;22457;6860
5106216;Nova Canaã do Norte;MT;Todas;2G;3,15;49,25;50,22;5966,196339;12075;3891
1200708;Xapuri;AC;Todas;2G;3,15;66,11;69,22;5347,513903;16044;4490
1720499;São Valério;TO;Todas;2G;3,16;62,74;60,49;2519,585296;4378;1345
5207253;Doverlândia;GO;Todas;2G;3,17;66,61;67,51;3222,941394;7637;2608
5108204;Torixoréu;MT;Todas;2G;3,18;74,17;75,66;2399,459127;4067;1450
1713601;Monte do Carmo;TO;Todas;2G;3,18;44,24;44,45;3616,679954;6706;1885
3147006;Paracatu;MG;Todas;2G;3,19;88,80;88,09;8229,595345;84387;23811
3118809;Coração de Jesus;MG;Todas;2G;3,19;44,45;44,43;2225,21599;25918;7674
3121605;Diamantina;MG;Todas;2G;3,20;73,63;73,45;3891,659272;45653;12825
3170404;Unaí;MG;Todas;2G;3,20;76,89;76,79;8447,108938;76498;24223
5002100;Bela Vista;MS;Todas;2G;3,20;80,24;80,83;4892,603221;22960;6779
2104651;Governador Newton Bello;MA;Todas;2G;3,23;33,53;35,00;1160,515665;11891;2833
2928901;São Desidério;BA;Todas;2G;3,24;40,07;41,22;15156,995594;27226;7033
5222302;Vila Propício;GO;Todas;2G;3,25;32,66;33,22;2181,58253;4787;1482
1503903;Juruti;PA;Todas;2G;3,26;50,86;54,24;8304,957658;46253;9294
5106257;Nova Xavantina;MT;Todas;2G;3,26;79,53;79,02;5573,681293;19557;6378
5101852;Bom Jesus do Araguaia;MT;Todas;2G;3,26;54,99;53,10;4274,216521;4995;1536
4210050;Macieira;SC;Todas;2G;3,27;29,89;31,12;259,641374;1806;551
2926202;Riachão das Neves;BA;Todas;2G;3,29;31,34;31,52;5673,225446;21903;5911
1703909;Caseara;TO;Todas;2G;3,29;54,46;53,62;1691,639476;4577;1341
3110400;Camacho;MG;Todas;2G;3,30;39,66;41,33;223,000611;3153;988
4117271;Nova Tebas;PR;Todas;2G;3,31;25,30;25,32;545,686273;7381;2352
2907103;Carinhanha;BA;Todas;2G;3,31;42,56;44,68;2737,19715;28285;7294
2932457;Umburanas;BA;Todas;2G;3,32;46,29;47,85;1670,406225;16908;3974
1302504;Manacapuru;AM;Todas;2G;3,32;73,62;74,50;7330,052102;84913;18165
3136108;Joanésia;MG;Todas;2G;3,32;36,16;38,33;233,291972;5418;1671
4100459;Altamira do Paraná;PR;Todas;2G;3,32;52,01;54,13;386,945142;4277;1380
2909406;Cotegipe;BA;Todas;2G;3,32;39,71;41,76;4195,805959;13519;3726
2906709;Cândido Sales;BA;Todas;2G;3,33;53,43;54,60;1617,566914;27903;7881
5103353;Confresa;MT;Todas;2G;3,33;61,08;62,59;5801,376147;25093;7286
2106359;Marajá do Sena;MA;Todas;2G;3,34;17,23;17,72;1447,674361;8051;1759
2924405;Pilão Arcado;BA;Todas;2G;3,35;35,83;35,95;11731,357604;32791;8204
5205307;Cavalcante;GO;Todas;2G;3,41;50,07;50,69;6953,644309;9340;2682
2204006;Francinópolis;PI;Todas;2G;3,41;57,43;58,70;268,709207;5233;1532
4202131;Bela Vista do Toldo;SC;Todas;2G;3,41;16,35;16,60;538,133565;5987;1768
1707306;Dueré;TO;Todas;2G;3,43;68,24;64,73;3424,851213;4556;1446
3100500;Açucena;MG;Todas;2G;3,44;26,84;26,68;815,421883;10249;3047
3136553;José Raydan;MG;Todas;2G;3,44;29,67;30,71;180,821875;4351;1296
5107958;Tangará da Serra;MT;Todas;2G;3,44;90,22;90,58;11323,854968;82849;25605
3104700;Ataléia;MG;Todas;2G;3,44;40,72;42,06;1836,989088;14431;4399
5107305;São José do Rio Claro;MT;Todas;2G;3,46;80,08;80,04;4536,197116;16550;4926
5107040;Primavera do Leste;MT;Todas;2G;3,46;94,98;94,92;5471,643359;51701;15771
3156502;Rubelita;MG;Todas;2G;3,47;34,22;35,16;1110,294543;7768;2235
2615805;Tupanatinga;PE;Todas;2G;3,47;35,93;39,71;950,474137;24389;6154
1302009;Itapiranga;AM;Todas;2G;3,49;81,47;79,93;4231,151031;8111;1765
5103361;Conquista D'Oeste;MT;Todas;2G;3,50;63,28;64,70;2672,192868;3373;1015
5207105;Diorama;GO;Todas;2G;3,52;62,29;64,20;687,343335;2475;856
1100189;Pimenta Bueno;RO;Todas;2G;3,54;87,09;87,04;6240,678309;33586;10037
2205516;Juazeiro do Piauí;PI;Todas;2G;3,55;30,77;32,55;827,248696;4730;1228
3113008;Caraí;MG;Todas;2G;3,56;26,22;28,34;1242,199711;22320;5857
1100205;Porto Velho;RO;Todas;2G;3,57;90,26;90,01;34096,332553;420519;116863
1702406;Arraias;TO;Todas;2G;3,57;67,62;66,54;5786,864135;10545;3159
2110005;Santa Luzia;MA;Todas;2G;3,57;37,59;39,76;5462,961511;73885;17454
2207405;Palmeira do Piauí;PI;Todas;2G;3,59;39,14;40,60;2023,57775;4993;1310
5203104;Baliza;GO;Todas;2G;3,62;31,59;32,26;1782,595815;3708;1269
2209757;São Gonçalo do Gurguéia;PI;Todas;2G;3,63;45,47;48,11;1385,302121;2817;721
1704600;Chapada de Areia;TO;Todas;2G;3,63;39,41;37,83;659,24847;1334;454
5208301;Divinópolis de Goiás;GO;Todas;2G;3,64;70,77;69,93;830,967429;4961;1580
1718899;Santa Rita do Tocantins;TO;Todas;2G;3,64;45,52;42,51;3274,948625;2109;666
2510402;Olho d'Água;PB;Todas;2G;3,64;33,78;35,33;596,129971;6903;1858
2102804;Carolina;MA;Todas;2G;3,64;69,70;72,01;6441,605058;23892;6289
1702000;Araguaçu;TO;Todas;2G;3,64;68,79;68,88;5167,828154;8708;2928
5101704;Barra do Bugres;MT;Todas;2G;3,66;78,23;78,51;6060,196723;31554;9407
2105476;Jenipapo dos Vieiras;MA;Todas;2G;3,66;18,19;20,68;1962,900483;15424;3638
2925402;Potiraguá;BA;Todas;2G;3,68;63,38;61,73;985,48473;9778;2808
2414605;Upanema;RN;Todas;2G;3,69;55,00;57,14;873,951561;12972;3704
5104559;Itaúba;MT;Todas;2G;3,70;85,42;84,38;4529,579476;4548;1389
2308609;Monsenhor Tabosa;CE;Todas;2G;3,71;55,36;58,49;886,130347;16689;4764
5220504;Serranópolis;GO;Todas;2G;3,71;76,97;76,41;5526,722945;7408;2423
3115474;Catuti;MG;Todas;2G;3,71;7,89;8,03;287,812266;5094;1486
3136959;Juvenília;MG;Todas;2G;3,71;53,16;55,09;1064,691926;5700;1511
2203750;Fartura do Piauí;PI;Todas;2G;3,72;29,72;31,30;712,919439;5059;1320
2105427;Itinga do Maranhão;MA;Todas;2G;3,73;72,85;72,80;3581,720126;24821;6620
4322152;Tunas;RS;Todas;2G;3,73;28,43;30,63;218,072206;4395;1380
1508126;Ulianópolis;PA;Todas;2G;3,73;67,11;68,75;5088,468386;43228;8566
3146750;Palmópolis;MG;Todas;2G;3,73;53,30;52,27;433,153908;6906;2068
4212270;Passos Maia;SC;Todas;2G;3,74;16,12;17,37;619,15545;4406;1237
5213855;Morro Agudo de Goiás;GO;Todas;2G;3,74;65,92;67,30;282,616421;2348;827
5214903;Nova Roma;GO;Todas;2G;3,75;44,40;43,94;2135,960254;3459;1126
2911303;Gentio do Ouro;BA;Todas;2G;3,75;33,69;32,85;3699,866951;10611;2976
2920452;Mansidão;BA;Todas;2G;3,78;34,02;35,73;3177,429159;12522;2829
1501105;Bagre;PA;Todas;2G;3,78;52,17;52,49;4397,321162;21867;3711
5102694;Canabrava do Norte;MT;Todas;2G;3,78;58,08;57,21;3452,683416;4762;1407
3126752;Franciscópolis;MG;Todas;2G;3,79;38,17;40,88;717,086728;5796;1663
5107008;Poxoréu;MT;Todas;2G;3,81;60,52;60,72;6909,678914;17449;5658
4112207;Janiópolis;PR;Todas;2G;3,81;57,67;58,30;335,650054;6526;2172
3158102;Santa Maria do Salto;MG;Todas;2G;3,82;71,83;73,05;440,605003;5278;1596
5106778;Porto Alegre do Norte;MT;Todas;2G;3,82;65,58;65,23;3972,263852;10695;3008
2915353;Itaguaçu da Bahia;BA;Todas;2G;3,82;30,78;32,10;4451,266912;13140;3529
4121356;Rancho Alegre D'Oeste;PR;Todas;2G;3,86;71,29;71,28;241,386393;2847;894
2112407;Turiaçu;MA;Todas;2G;3,87;40,34;41,77;2578,490874;33811;7778
2104057;Estreito;MA;Todas;2G;3,87;75,17;75,67;2718,978079;34553;9090
2503902;Camalaú;PB;Todas;2G;3,89;47,94;50,01;543,691685;5735;1857
1100015;Alta Floresta D'Oeste;RO;Todas;2G;3,90;65,48;67,16;7067,024876;24075;7270
2209559;São Braz do Piauí;PI;Todas;2G;3,90;39,53;38,69;656,370822;4305;1230
2605707;Floresta;PE;Todas;2G;3,90;68,09;69,34;3644,166865;29209;7207
3136900;Juruaia;MG;Todas;2G;3,91;4,45;4,52;220,352704;9202;2819
1507904;Soure;PA;Todas;2G;3,91;92,04;91,20;3517,378076;22914;5538
2101608;Barra do Corda;MA;Todas;2G;3,94;62,68;64,06;5202,670205;82682;21633
5106174;Nova Nazaré;MT;Todas;2G;3,95;39,22;52,75;4038,057324;3028;760
2921500;Monte Santo;BA;Todas;2G;3,98;20,78;21,84;3186,385053;52303;14487
5108352;Vale de São Domingos;MT;Todas;2G;3,99;33,06;34,30;1933,046449;3047;961
1501451;Belterra;PA;Todas;2G;4,00;43,90;46,61;4398,418764;16249;3987
4103040;Boa Ventura de São Roque;PR;Todas;2G;4,00;28,42;29,43;622,183623;6517;1917
2918100;Jeremoabo;BA;Todas;2G;4,00;48,82;50,95;4656,102106;37458;10734
5106455;Planalto da Serra;MT;Todas;2G;4,02;76,54;75,76;2455,430101;2718;863
3152170;Ponto dos Volantes;MG;Todas;2G;4,02;30,04;32,75;1212,413396;11337;3063
2209377;Santa Rosa do Piauí;PI;Todas;2G;4,02;71,35;73,71;340,201053;5144;1548
2508000;Juru;PB;Todas;2G;4,03;46,19;48,38;403,278483;9823;2715
1503101;Gurupá;PA;Todas;2G;4,04;34,73;38,32;8540,017279;28979;5394
1502004;Cachoeira do Arari;PA;Todas;2G;4,04;36,38;37,66;3100,310473;20349;4537
5108006;Tapurah;MT;Todas;2G;4,04;66,97;68,77;4510,646782;9541;2607
2905909;Campo Alegre de Lourdes;BA;Todas;2G;4,06;31,74;33,52;2781,124644;28052;7613
3136520;José Gonçalves de Minas;MG;Todas;2G;4,06;28,61;30,76;381,332014;4550;1145
4205159;Doutor Pedrinho;SC;Todas;2G;4,07;29,49;29,41;374,627555;3604;1150
2102325;Buriticupu;MA;Todas;2G;4,07;58,83;59,78;2545,386675;65073;14973
5212204;Jussara;GO;Todas;2G;4,08;80,59;80,40;4084,116137;18999;6425
3137304;Lagoa dos Patos;MG;Todas;2G;4,08;73,85;72,28;600,546773;4218;1190
1600212;Cutias;AP;Todas;2G;4,09;53,99;56,09;2114,23949;4676;1032
2210631;Sebastião Leal;PI;Todas;2G;4,09;48,35;48,96;3151,661189;4097;1131
3172202;Wenceslau Braz;MG;Todas;2G;4,11;33,93;32,65;102,487335;2547;783
3145372;Novorizonte;MG;Todas;2G;4,11;26,16;26,15;271,870945;4955;1418
2407302;Marcelino Vieira;RN;Todas;2G;4,11;46,85;46,49;345,709544;8253;2393
1300300;Autazes;AM;Todas;2G;4,13;50,84;50,76;7599,263253;32007;6941
2202251;Canavieira;PI;Todas;2G;4,13;45,42;45,41;2162,652947;3916;1089
5106703;Ponte Branca;MT;Todas;2G;4,13;28,47;29,73;685,990881;1761;649
1300102;Anori;AM;Todas;2G;4,13;64,57;70,01;5795,312003;16257;3060
5106109;Nossa Senhora do Livramento;MT;Todas;2G;4,13;34,25;33,63;5076,77995;11605;3568
3143500;Morada Nova de Minas;MG;Todas;2G;4,14;76,40;76,21;2084,27545;8179;2789
2509008;Manaíra;PB;Todas;2G;4,16;56,17;59,12;352,570225;10755;2929
2104073;Feira Nova do Maranhão;MA;Todas;2G;4,18;24,65;27,31;1473,404714;8100;1987
5209408;Guarani de Goiás;GO;Todas;2G;4,18;43,90;45,44;1229,147734;4221;1244
2101806;Benedito Leite;MA;Todas;2G;4,21;52,43;50,89;1781,759895;5450;1419
1506807;Santarém;PA;Todas;2G;4,22;75,79;78,13;22887,331246;293675;70015
2210953;Tamboril do Piauí;PI;Todas;2G;4,22;58,83;59,51;1587,344778;2749;759
2105989;Lajeado Novo;MA;Todas;2G;4,24;53,94;56,33;1047,732606;6907;1831
3126505;Francisco Badaró;MG;Todas;2G;4,25;25,89;28,48;461,34526;10217;2808
4209854;Lindóia do Sul;SC;Todas;2G;4,25;41,48;46,55;188,635891;4635;1390
2920205;Malhada;BA;Todas;2G;4,25;26,28;26,84;2008,349834;15852;3853
5213707;Montes Claros de Goiás;GO;Todas;2G;4,25;55,36;56,56;2899,177014;7945;2741
3141702;Mesquita;MG;Todas;2G;4,26;40,75;39,84;274,938204;6048;1803
1303403;Parintins;AM;Todas;2G;4,28;69,07;70,21;5952,378259;101293;20671
3163508;São José do Jacuri;MG;Todas;2G;4,28;33,19;35,85;345,145736;6547;1862
5007554;Santa Rita do Pardo;MS;Todas;2G;4,28;50,70;50,58;6143,071887;7217;2400
3141009;Mato Verde;MG;Todas;2G;4,28;51,44;53,00;472,245303;12657;3987
2205102;Itaueira;PI;Todas;2G;4,30;55,58;57,23;2554,208263;10640;3098
2913002;Ibitiara;BA;Todas;2G;4,30;20,42;23,21;1847,571614;15490;4212
1100130;Machadinho D'Oeste;RO;Todas;2G;4,30;50,14;51,51;8509,30631;31009;9154
3122470;Dom Bosco;MG;Todas;2G;4,31;55,18;56,15;817,383044;3808;1244
5103502;Diamantino;MT;Todas;2G;4,33;79,56;79,75;8230,097097;20160;5887
3129657;Ibiracatu;MG;Todas;2G;4,33;29,57;31,19;353,413169;6148;1658
1504703;Moju;PA;Todas;2G;4,34;40,87;42,81;9094,091601;69488;15538
2502003;Belém do Brejo do Cruz;PB;Todas;2G;4,34;75,37;76,24;603,043713;7124;1966
2310308;Parambu;CE;Todas;2G;4,34;47,82;50,16;2303,546816;31257;8974
3143609;Morro da Garça;MG;Todas;2G;4,35;60,08;60,31;414,77157;2657;808
5005400;Maracaju;MS;Todas;2G;4,36;82,12;83,12;5299,183576;37140;10474
